offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
236598654853184086	2015-05-11T00:00:00+03:00	2018-08-20T00:00:00+03:00	22000.0	6	False	1	False	38.0	9.0	18.0	50.0	11.0	2	2	Россия, Санкт-Петербург, Пулковское шоссе, 40к2	6690775821291622562
3375339907710700982	2015-05-08T00:00:00+03:00	2017-02-26T00:00:00+03:00	30000.0	12	False	3	False	56.0			100.0	0.0	2	2	Россия, Санкт-Петербург, улица Орбели, 11	441972544115230493
5175901685916330600	2016-12-24T00:00:00+03:00	2018-07-28T00:00:00+03:00	45000.0	24	False	2	False	87.0	25.0	36.0	100.0		2	2	Россия, Санкт-Петербург, Фермское шоссе, 32	5425186933869166081
2812905154926607872	2016-12-07T00:00:00+03:00	2016-12-08T00:00:00+03:00	20000.0	13	False	1	False	35.0			80.0	0.0	2	2	Россия, Санкт-Петербург, Стародеревенская улица, 21к1	3915917177560838867
3375339907737634154	2017-02-22T00:00:00+03:00	2017-02-22T00:00:00+03:00	32000.0	6	False	2	False	80.0	13.0	41.0	100.0	0.0	2	2	Россия, Санкт-Петербург, территория Лахта, Береговая улица, 18	5885055398626839130
9174606537144026964	2016-12-09T00:00:00+03:00	2017-04-11T00:00:00+03:00	45000.0	2	False	2	False	85.0	18.0	38.0		0.0	2	2	Россия, Санкт-Петербург, Фурштатская улица, 17	8348566919118356857
5229126761295340801	2017-12-02T00:00:00+03:00	2018-01-16T00:00:00+03:00	4292000.0	11	False	1	False	39.0	13.0	15.0			1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 15	1542992862588290488
9174606537144178896	2017-08-29T00:00:00+03:00	2018-04-10T00:00:00+03:00	4750000.0	11	False	1	False	44.0	9.5	16.5			1	2	Россия, Санкт-Петербург, улица Седова, 60	442042571440625744
6168619317498260736	2016-10-26T00:00:00+03:00	2016-11-11T00:00:00+03:00	60000.0	3	False	2	False	72.0	20.0	34.0	50.0	0.0	2	2	Россия, Санкт-Петербург, Большая Конюшенная улица, 13	2673376664769372456
2198868889067316736	2017-10-26T00:00:00+03:00	2018-02-18T00:00:00+03:00	21000.0	21	False	1	False	37.0	15.0	16.0		3.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Валерия Гаврилина, 3к2	6939656038128865818
2391786521793805813	2016-02-25T00:00:00+03:00	2017-12-14T00:00:00+03:00	23000.0	4	False	1	False	40.0	9.0	21.0	50.0		2	2	Россия, Санкт-Петербург, проспект Непокорённых, 74/54	3300519506397003305
3402239872466189313	2018-01-08T00:00:00+03:00	2018-01-22T00:00:00+03:00	3520000.0	16	False	2	False	44.9					1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 12к2	8574123471881618288
8427271991919110575	2018-05-18T00:00:00+03:00	2018-06-05T00:00:00+03:00	2561407.0	5	False	1	False	37.75	11.19				1	2	Россия, Санкт-Петербург, Русановская улица, 9	4182951890569455444
8491171898119490395	2017-10-11T00:00:00+03:00	2018-03-31T00:00:00+03:00	3726800.0	4	False	1	False	40.1					1	2	Россия, Санкт-Петербург, проспект Героев, 25к1	941528109879253735
5141797489723507313	2015-12-04T00:00:00+03:00	2016-04-14T00:00:00+03:00	23000.0	2	False	3	False	50.0	6.0	41.0		0.0	2	2	Россия, Санкт-Петербург, Рашетова улица, 7	7039067223376451378
2191548731870247453	2018-05-16T00:00:00+03:00	2018-08-17T00:00:00+03:00	14407651.0	3	False	4	False	126.4	12.59	88.2			1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, деревня Мистолово, Горная улица, 13к1	372541582090429555
5371556251794389248	2017-12-09T00:00:00+03:00	2018-02-06T00:00:00+03:00	3500000.0	2	False	1	False	36.0	12.0	18.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 14к1	7076615050583062318
3376106655213101455	2017-09-24T00:00:00+03:00	2017-10-16T00:00:00+03:00	63000.0	5	False	3	False	120.0	12.0	76.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Театральная площадь, 12	513280798637507132
4842857800061980168	2016-05-16T00:00:00+03:00	2016-10-30T00:00:00+03:00	6550000.0	7	False	2	False	50.1	8.9	29.9		0.0	1	2	Россия, Санкт-Петербург, проспект Космонавтов, 65к12	6560525592474888224
8945593719455546725	2018-02-11T00:00:00+03:00	2018-05-26T00:00:00+03:00	4400000.0	1	False	2	False	52.0					1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Галицкая улица, 19к1	7337575385391293651
5641183113795075073	2016-10-24T00:00:00+03:00	2017-02-26T00:00:00+03:00	3700000.0	5	False	1	False	40.0	10.5	19.0		3.0	1	2	Россия, Санкт-Петербург, Пулковское шоссе, 105	2759449824105032716
8353202309096011969	2017-11-05T00:00:00+03:00	2018-08-18T00:00:00+03:00	7990000.0	4	False	3	False	74.0	11.0	51.5			1	2	Россия, Санкт-Петербург, переулок Джамбула, 19	7198738460630784094
7521881594561842153	2017-08-15T00:00:00+03:00	2017-09-11T00:00:00+03:00	35000.0	15	False	2	False	48.0	9.0	28.0		0.0	2	2	Россия, Санкт-Петербург, Новосмоленская набережная, 4	9056313929674435171
5735809009340954757	2017-06-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	3659040.0	1	False	1	False	38.5	10.06	19.72		6.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 56	2190208629105094053
5824563351147054592	2018-06-22T00:00:00+03:00	2018-07-23T00:00:00+03:00	1700000.0	1	False	0	True	19.0		16.0			1	2	Россия, Санкт-Петербург, Сиреневый бульвар, 4к2	6389457006261533555
3375339907793902355	2017-05-16T00:00:00+03:00	2017-05-17T00:00:00+03:00	35000.0	4	False	1	False	46.0	10.0	22.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Чкаловский проспект, 54	8058000553027381223
5283730787008432296	2017-05-12T00:00:00+03:00	2017-07-10T00:00:00+03:00	4480530.0	13	False	2	False	55.78	15.12	26.2		0.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 12ВС	1696402849480460195
9174606537144117303	2017-05-12T00:00:00+03:00	2018-02-07T00:00:00+03:00	2640000.0	1	False	1	False	36.0	9.6	18.5		0.0	1	2	Россия, Санкт-Петербург, Красное Село, проспект Ленина, 120	325515475021412851
5398422514402240769	2016-05-25T00:00:00+03:00	2016-11-22T00:00:00+03:00	8800000.0	10	False	4	False	116.0	28.0	57.6		10.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 51	2190208629105094048
862434	2014-12-19T00:00:00+03:00	2016-02-05T00:00:00+03:00	18000000.0	3	False	5	False	213.0	19.0	155.0		3.0	1	2	Россия, Санкт-Петербург, Большой проспект П.С., 38-40	3780566913097786175
3376106656729374782	2017-10-01T00:00:00+03:00	2017-10-04T00:00:00+03:00	35000.0	2	False	2	False	98.0	16.0	40.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Ивановская улица, 14	2178283653603598172
589742681195353601	2018-08-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	55000.0	6	False	1	False	45.0		30.0	100.0	1.0	2	2	Россия, Санкт-Петербург, Глухая Зеленина улица, 6	6445545084936583797
5152264856293968760	2018-07-11T00:00:00+03:00	2018-07-17T00:00:00+03:00	17000.0	1	False	2	False	48.0	7.0	27.0	100.0		2	2	Россия, Санкт-Петербург, проспект Художников, 41к1	4652022804562759557
4165559779013912576	2018-08-05T00:00:00+03:00	2018-08-20T00:00:00+03:00	25000.0	7	False	2	False	54.0	9.0		100.0	3.0	2	2	Россия, Санкт-Петербург, улица Дыбенко, 13к3	6678405275810341551
3532931	2015-05-19T00:00:00+03:00	2016-03-17T00:00:00+03:00	3950000.0	12	False	1	False	40.0	8.0	20.0		8.0	1	2	Россия, Санкт-Петербург, Туристская улица, 30к2	1747634664072626165
8168255072553931776	2018-08-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	2250000.0	1	False	0	True	24.0		16.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шоссе в Лаврики, 33	232500433452710176
3921912484662137089	2017-04-05T00:00:00+03:00	2018-03-06T00:00:00+03:00	15000.0	8	False	0	True	26.0		22.0		11.0	2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Пражская улица, 9	1755805618707423708
8452270806887829802	2016-10-04T00:00:00+03:00	2018-08-20T00:00:00+03:00	5370000.0	25	False	3	False	87.7	11.0	48.6			1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Новгородский проспект, 8	4501382566050624465
6255833815191875329	2017-03-02T00:00:00+03:00	2017-05-31T00:00:00+03:00	63000000.0	6	False	4	False	165.0				1.0	1	2	Россия, Санкт-Петербург, Песочная набережная, 12	4476279760502416431
4942988	2015-12-23T00:00:00+03:00	2016-03-20T00:00:00+03:00	4350000.0	2	False	1	False	41.0	11.0	17.0		10.0	1	2	Россия, Санкт-Петербург, Кондратьевский проспект, 64к9	1081182048329084375
5141797489724372187	2017-08-16T00:00:00+03:00	2017-11-10T00:00:00+03:00	20000.0	9	False	2	False	50.0	8.0	28.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Большевиков, 5	5885726753943541166
5867283855235016172	2015-11-30T00:00:00+03:00	2016-10-31T00:00:00+03:00	3040950.0	3	False	3	False	62.7	10.9	36.9		0.0	1	2	Россия, Ленинградская область, Тосненский район, Фёдоровское сельское поселение, деревня Фёдоровское, Почтовая улица, 9к1	3496334200837814708
1886763	2015-06-09T00:00:00+03:00	2016-02-21T00:00:00+03:00	6825000.0	10	False	3	False	100.15	14.1	53.4		0.0	1	2	Россия, Санкт-Петербург, Красносельское шоссе, 56к1	8961386408260776632
7171761374413314913	2015-04-11T00:00:00+03:00	2016-06-27T00:00:00+03:00	7290360.0	7	False	3	False	86.79	19.64	40.4		0.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 12	2551218063427564972
7622724872150024997	2016-12-19T00:00:00+03:00	2017-07-06T00:00:00+03:00	26000.0	5	False	2	False	46.0	7.0	29.0	80.0	0.0	2	2	Россия, Санкт-Петербург, Варшавская улица, 110	8541520145339091646
5538290715830197233	2017-10-18T00:00:00+03:00	2018-06-04T00:00:00+03:00	4100000.0	10	False	2	False	46.0	9.06	26.3			1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Пражская улица, 15	910258041198520095
9174606537144084532	2016-12-02T00:00:00+03:00	2017-07-01T00:00:00+03:00	4500000.0	6	False	2	False	47.2	8.0	30.0		0.0	1	2	Россия, Санкт-Петербург, Ключевая улица, 11	1506986907395373276
1896730478028976998	2015-02-25T00:00:00+03:00	2017-07-01T00:00:00+03:00	50000.0	15	False	2	False	60.0	12.0	35.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Варшавская улица, 23к2	6532707473578054585
6301466145040249024	2017-05-14T00:00:00+03:00	2017-11-01T00:00:00+03:00	3900000.0	5	False	3	False	50.7	6.2	32.0		0.0	1	2	Россия, Санкт-Петербург, проспект Маршала Жукова, 56к5	5167719149498000860
1797445	2015-03-20T00:00:00+03:00	2018-05-07T00:00:00+03:00	2340000.0	5	False	2	False	44.0	6.0	30.0			1	2	Россия, Ленинградская область, Всеволожск, улица Комсомола, 11	7796669142377052099
981746304175142656	2015-12-02T00:00:00+03:00	2016-10-24T00:00:00+03:00	14000.0	3	False	1	False	40.0	10.0	25.0	70.0	0.0	2	2	Россия, Санкт-Петербург, Петергоф, Чичеринская улица, 7	519108627422739553
1918333973332761089	2018-05-14T00:00:00+03:00	2018-06-15T00:00:00+03:00	3400000.0	2	False	1	False	29.0	6.0	13.0			1	2	Россия, Санкт-Петербург, улица Ильюшина, 15к1	2342951381461717155
8357325893138487511	2017-10-26T00:00:00+03:00	2017-11-14T00:00:00+03:00	4200000.0	4	False	3	False	50.4	7.2	35.0	0.0	2.0	1	2	Россия, Санкт-Петербург, Гражданский проспект, 111	7457910334012715731
5039722	2016-01-10T00:00:00+03:00	2016-01-29T00:00:00+03:00	14500.0	5	False	1	True	38.0			0.0	11.0	2	2	Россия, Санкт-Петербург, улица Типанова, 5	4742516404126328619
2181318515958676992	2018-04-11T00:00:00+03:00	2018-04-13T00:00:00+03:00	18000.0	3	False	1	False	39.0					2	2	Россия, Санкт-Петербург, проспект Пятилеток, 14к2	6611908069357234719
6300461494541374797	2018-04-06T00:00:00+03:00	2018-08-20T00:00:00+03:00	2750000.0	2	False	1	False	32.0	9.0	16.0		5.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шоссе в Лаврики, 59А	7207513437034018604
7515414579838323684	2018-01-01T00:00:00+03:00	2018-01-11T00:00:00+03:00	4320675.0	15	False	1	False	45.5	15.5	18.3			1	2	Россия, Санкт-Петербург, Комендантский проспект	257583235796589655
5752675703047885057	2017-12-05T00:00:00+03:00	2018-08-20T00:00:00+03:00	3150000.0	4	False	1	False	34.18	8.75	18.18			1	2	Россия, Санкт-Петербург, улица Солдата Корзуна, 52	6847310723328826194
4370569322527865345	2017-11-17T00:00:00+03:00	2018-01-20T00:00:00+03:00	1799000.0	1	False	1	False	41.3	10.0	16.5		2.0	1	2	Россия, Ленинградская область, Выборг, Короткий переулок, 5	2777572867839542359
5660553206673371798	2016-07-12T00:00:00+03:00	2017-11-03T00:00:00+03:00	8249216.0	1	False	3	False	128.23	9.85	67.5		0.0	1	2	Россия, Санкт-Петербург, Кронштадт, улица Зосимова, 46	3164250447480593933
